house_id,price,image_folder_name,n_images,clean_idx,raw_idx,link
1137,168000,1137_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-avtovagzal-metrosu-kristal-abseron-52,13,98,134,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-avtovagzal-metrosu-kristal-abseron-52
1138,166000,1138_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-avtovagzal-metrosu-kristal-abseron-53,13,99,135,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-avtovagzal-metrosu-kristal-abseron-53
1139,183000,1139_satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-avtovagzal-metrosu-kristal-abseron-18,14,100,136,https://arenda.az/satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-avtovagzal-metrosu-kristal-abseron-18
1140,215000,1140_satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-avtovagzal-metrosu-kristal-abseron-14,14,101,137,https://arenda.az/satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-avtovagzal-metrosu-kristal-abseron-14
1141,229500,1141_satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-avtovagzal-metrosu-kristal-abseron-15,25,102,138,https://arenda.az/satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-avtovagzal-metrosu-kristal-abseron-15
1142,239000,1142_satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-avtovagzal-metrosu-kristal-abseron-17,30,103,139,https://arenda.az/satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-avtovagzal-metrosu-kristal-abseron-17
1143,203000,1143_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-yasamal-qes-yasamal-serifzade-kuc-avant-park,21,104,140,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-yasamal-qes-yasamal-serifzade-kuc-avant-park
1144,215000,1144_satilir-2-otaqli-yeni-tikili-nesimi-rayonu-nesimi-1-sayli-asan-xidmetin-yani-bagcali-evler-azadliq,17,105,141,https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-nesimi-1-sayli-asan-xidmetin-yani-bagcali-evler-azadliq
1145,225000,1145_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-7-ci-mikrorayon-7ci-mkr-dernegul-metrosu-west-town,15,106,142,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-7-ci-mikrorayon-7ci-mkr-dernegul-metrosu-west-town
1146,235000,1146_satilir-3-otaqli-kohne-tikili-bineqedi-rayonu-nesimi-metrosu-9-cu-mikrorayon-9-cu-mikrorayon-hemze-babasov-kucesi-heyder-mescidinin-yani,26,107,143,https://arenda.az/satilir-3-otaqli-kohne-tikili-bineqedi-rayonu-nesimi-metrosu-9-cu-mikrorayon-9-cu-mikrorayon-hemze-babasov-kucesi-heyder-mescidinin-yani
1149,299000,1149_satilir-3-otaqli-yeni-tikili-nesimi-rayonu-8-noyabr-metrosu-ak-hesen-eliyev-kucesi-inqilab-avrasiya-hospitali-ile-uzbeuz-london-evleri,22,108,146,https://arenda.az/satilir-3-otaqli-yeni-tikili-nesimi-rayonu-8-noyabr-metrosu-ak-hesen-eliyev-kucesi-inqilab-avrasiya-hospitali-ile-uzbeuz-london-evleri
1150,163000,1150_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-bileceri-istirahet-merkezinin-yaxinligi-evimiz-insaat-mtk,28,109,147,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-bileceri-istirahet-merkezinin-yaxinligi-evimiz-insaat-mtk
1151,114000,1151_satilir-1-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-yasamal-qes-yasamal-hesen-bey-zerdabi-kucesi-melissa-park,8,110,148,https://arenda.az/satilir-1-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-yasamal-qes-yasamal-hesen-bey-zerdabi-kucesi-melissa-park
1152,166000,1152_satilir-2-otaqli-kohne-tikili-xetai-rayonu-ehmedli-metrosu-ehmedli-neapol-dairesi-32,11,111,149,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-ehmedli-metrosu-ehmedli-neapol-dairesi-32
1154,257000,1154_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-yasamal-qes-yasamal-20-yanvar-rahatligin-mekani,25,112,150,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-yasamal-qes-yasamal-20-yanvar-rahatligin-mekani
1155,72500,1155_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-891,6,113,151,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-891
1156,108000,1156_satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1507,10,114,152,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1507
1157,108000,1157_satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1506,10,115,153,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1506
1158,76500,1158_satilir-3-otaqli-yeni-tikili-abseron-rayonu-saray-mehemmed-esedov-kucesi-1,11,116,154,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-saray-mehemmed-esedov-kucesi-1
1160,250000,1160_satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-ziya-bunyadov-prospekti-2,9,117,156,https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-ziya-bunyadov-prospekti-2
1161,39000,1161_satilir-1-otaqli-yeni-tikili-xirdalan-aaaf-parkda-7,6,118,157,https://arenda.az/satilir-1-otaqli-yeni-tikili-xirdalan-aaaf-parkda-7
1162,108000,1162_satilir-2-otaqli-yeni-tikili-xirdalan-tam-store-un-yaninda,8,119,158,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-tam-store-un-yaninda
1163,109000,1163_satilir-2-otaqli-yeni-tikili-xirdalan-grand-martin-arxasinda-1,8,120,159,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-grand-martin-arxasinda-1
1164,170000,1164_satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-ceyhun-hacibeyli-7,7,121,160,https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-ceyhun-hacibeyli-7
1165,72000,1165_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-881,10,122,161,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-881
1166,137500,1166_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-985,15,123,162,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-985
1167,110000,1167_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-986,12,124,163,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-986
1168,66500,1168_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-2148,10,125,164,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-2148
1169,58500,1169_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-2204,13,126,165,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-2204
1170,109000,1170_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-994,15,127,166,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-994
1171,86000,1171_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-995,16,128,167,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-995
1172,26000,1172_satilir-2-otaqli-yeni-tikili-abseron-rayonu-saray-abseron-rayonu-saray-qesebesi-saray-mtk-68,7,129,168,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-saray-abseron-rayonu-saray-qesebesi-saray-mtk-68
1173,120000,1173_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-1352,8,130,169,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-1352
1198,57000,1198_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-856,10,131,190,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-856
1201,39000,1201_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-seheri-irsad-elektroniksin-yani,29,132,192,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-seheri-irsad-elektroniksin-yani
1202,330000,1202_satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-aga-neymetulla-41,15,133,193,https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-aga-neymetulla-41
1203,38500,1203_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-abseron-city-yasayis-kompleksi-13,6,134,194,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-abseron-city-yasayis-kompleksi-13
1204,107500,1204_satilir-3-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-xetai-rayonu-hezi-aslanov-qesebesi-afrodita-sadliq-sarayinin-yani,12,135,195,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-xetai-rayonu-hezi-aslanov-qesebesi-afrodita-sadliq-sarayinin-yani
1205,18000,1205_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-esed-ehmedov-kucesi-67,11,136,196,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-esed-ehmedov-kucesi-67
1207,325000,1207_satilir-4-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-esref-eliyev,18,137,198,https://arenda.az/satilir-4-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-esref-eliyev
1208,108000,1208_satilir-2-otaqli-kohne-tikili-1-ci-mikrorayon-rayonu-sulh-kucesi,17,138,199,https://arenda.az/satilir-2-otaqli-kohne-tikili-1-ci-mikrorayon-rayonu-sulh-kucesi
1209,70000,1209_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-906,8,139,200,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-906
1210,135000,1210_satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-rayon-medical-plazanin-arxasi,13,140,201,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-rayon-medical-plazanin-arxasi
1213,92000,1213_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4079,15,141,204,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4079
1214,108000,1214_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4078,10,142,205,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4078
1215,65000,1215_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-142,14,143,206,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-142
1216,99000,1216_satilir-3-otaqli-kohne-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bineqedi-rayon-bileceri-qesebesi-avtovagzal-metrosu-yaxinligi,16,144,207,https://arenda.az/satilir-3-otaqli-kohne-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bineqedi-rayon-bileceri-qesebesi-avtovagzal-metrosu-yaxinligi
1217,350000,1217_satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-hesen-eliyev-33-asan-komunal,10,145,208,https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-hesen-eliyev-33-asan-komunal
1218,105000,1218_satilir-4-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-78,17,146,209,https://arenda.az/satilir-4-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-78
1219,80000,1219_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2505,10,147,210,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2505
1220,137500,1220_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-1682,14,148,211,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-1682
1221,195000,1221_satilir-3-otaqli-kohne-tikili-nizami-rayonu-qara-qarayev-metrosu-qara-qarayev-pr-27,25,149,212,https://arenda.az/satilir-3-otaqli-kohne-tikili-nizami-rayonu-qara-qarayev-metrosu-qara-qarayev-pr-27
1222,349695,1222_satilir-3-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-baki-seheri-nesimi-rayonu-xetai-prospekti-2-yasil-bazar-ile-uzbeuz,17,150,213,https://arenda.az/satilir-3-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-baki-seheri-nesimi-rayonu-xetai-prospekti-2-yasil-bazar-ile-uzbeuz
1223,110000,1223_satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-54-a-1,5,151,214,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-54-a-1
1227,72000,1227_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2840,10,152,218,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2840
1228,95000,1228_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-1715,10,153,219,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-1715
1229,118000,1229_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2844,12,154,220,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2844
1230,108000,1230_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4076,10,155,221,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4076
1237,120000,1237_satilir-3-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-853,11,156,228,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-853
1239,77000,1239_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-1177,11,157,230,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-1177
1240,86000,1240_satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1505,8,158,231,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1505
1241,35000,1241_satilir-2-otaqli-kohne-tikili-sabuncu-rayonu-neftciler-metrosu-bakixanov-qes-bakixanov-qesebesi-anaskin-kucesi,7,159,232,https://arenda.az/satilir-2-otaqli-kohne-tikili-sabuncu-rayonu-neftciler-metrosu-bakixanov-qes-bakixanov-qesebesi-anaskin-kucesi
1243,155000,1243_satilir-3-otaqli-kohne-tikili-nesimi-rayonu-vidadi-kucesi-5,5,160,234,https://arenda.az/satilir-3-otaqli-kohne-tikili-nesimi-rayonu-vidadi-kucesi-5
1244,150000,1244_satilir-3-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-nizami-rayonu-ozbekistan-kucesi-9,27,161,235,https://arenda.az/satilir-3-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-nizami-rayonu-ozbekistan-kucesi-9
1245,64000,1245_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-9-cu-mikrorayon-bineqedi-rayon-9-cu-mikrorayon-qesebesi,10,162,236,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-9-cu-mikrorayon-bineqedi-rayon-9-cu-mikrorayon-qesebesi
1246,125000,1246_satilir-3-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-426,9,163,237,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-426
1248,176000,1248_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yeni-yasamal-449,13,164,239,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yeni-yasamal-449
1249,159000,1249_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yeni-yasamal20,9,165,240,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yeni-yasamal20
1250,160000,1250_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yeni-yasamal-448,10,166,241,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yeni-yasamal-448
1251,250000,1251_satilir-3-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-aga-neymetulla-kucesi-16,16,167,242,https://arenda.az/satilir-3-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-aga-neymetulla-kucesi-16
1252,385000,1252_satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-aga-neymetulla-kucesi-53,17,168,243,https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-aga-neymetulla-kucesi-53
1253,285000,1253_satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-aga-neymetulla-kucesi-29,10,169,244,https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-aga-neymetulla-kucesi-29
1255,59000,1255_satilir-1-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-222,7,170,246,https://arenda.az/satilir-1-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-222
1256,32500,1256_satilir-2-otaqli-yeni-tikili-st-sumqayit-rayonu-sumqayit-seher-beyaz-residence-1,14,171,247,https://arenda.az/satilir-2-otaqli-yeni-tikili-st-sumqayit-rayonu-sumqayit-seher-beyaz-residence-1
1257,67000,1257_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-771,10,172,248,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-771
1258,105000,1258_satilir-2-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-661,14,173,249,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-661
1259,78000,1259_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-e-vahid-kucesi-23,12,174,250,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-e-vahid-kucesi-23
1260,89000,1260_satilir-2-otaqli-yeni-tikili-xirdalan-h-eliyev-kucesi-22,10,175,251,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-h-eliyev-kucesi-22
1261,126000,1261_satilir-3-otaqli-yeni-tikili-xirdalan-z-eliyeva-kucesi-2,15,176,252,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-z-eliyeva-kucesi-2
1262,149000,1262_satilir-3-otaqli-yeni-tikili-xirdalan-m-huseynzade-kucesi-41,18,177,253,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-m-huseynzade-kucesi-41
1263,160000,1263_satilir-2-otaqli-kohne-tikili-xetai-rayonu-ehmedli-metrosu-ehmedli-xetai-rayonu-ehmedli-qesebesi-ehmedli-metrosu-yaxinligi,11,178,254,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-ehmedli-metrosu-ehmedli-xetai-rayonu-ehmedli-qesebesi-ehmedli-metrosu-yaxinligi
1264,58000,1264_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-154,8,179,255,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-154
1265,102500,1265_satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1464,11,180,256,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1464
1266,99000,1266_satilir-4-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-40,13,181,257,https://arenda.az/satilir-4-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-40
1267,65000,1267_satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1465,9,182,258,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1465
1268,120000,1268_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-heyder-eliyev-prospekti-3,12,183,259,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-heyder-eliyev-prospekti-3
1269,78000,1269_satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1466,10,184,260,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1466
1270,74500,1270_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-442,13,185,261,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-442
1271,121000,1271_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-400,16,186,262,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-400
1272,183000,1272_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-nizami-metrosu-alibey-huseyinzade,4,187,263,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-nizami-metrosu-alibey-huseyinzade
1273,290000,1273_satilir-3-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-faiq-yusifov-29,12,188,264,https://arenda.az/satilir-3-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-faiq-yusifov-29
1274,90000,1274_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-yeni-baki-yasayis-kompleksi-164,13,189,265,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-yeni-baki-yasayis-kompleksi-164
1275,62000,1275_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-3939,9,190,266,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-3939
1276,150000,1276_satilir-3-otaqli-yeni-tikili-xetai-rayonu-xalqlarda-medical-plazanin-arxasi,15,191,267,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xalqlarda-medical-plazanin-arxasi
1277,108000,1277_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4075,10,192,268,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4075
1278,96500,1278_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-qesebesi-37,9,193,269,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-qesebesi-37
1280,147000,1280_satilir-3-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-suraxani-rayon-yeni-gunesli-qesebesi-7,9,194,271,https://arenda.az/satilir-3-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-suraxani-rayon-yeni-gunesli-qesebesi-7
1281,25000,1281_satilir-2-otaqli-yeni-tikili-st-sumqayit-rayonu-sumqayit-seher-bagca-seher-yasayis-kompleksi-1,8,195,272,https://arenda.az/satilir-2-otaqli-yeni-tikili-st-sumqayit-rayonu-sumqayit-seher-bagca-seher-yasayis-kompleksi-1
1283,148000,1283_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-esed-ehmedov-bravonun-yaxinligi,10,196,274,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-esed-ehmedov-bravonun-yaxinligi
1284,136000,1284_satilir-2-otaqli-kohne-tikili-yasamal-rayonu-yeni-yasamal-qes-yeni-yasamal-esed-ehmedov-kucesi-6,11,197,275,https://arenda.az/satilir-2-otaqli-kohne-tikili-yasamal-rayonu-yeni-yasamal-qes-yeni-yasamal-esed-ehmedov-kucesi-6
1285,125000,1285_satilir-2-otaqli-yeni-tikili-xirdalan-h-aslanov-kucesi-9,18,198,276,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-h-aslanov-kucesi-9
1286,73000,1286_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-viktoriya-yasayis-kompleksi-21,14,199,277,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-viktoriya-yasayis-kompleksi-21
