link,price,rooms,area_m2,land_area_sot,floor,has_document,address,avtodayanacaq,balkon,duzelme,esyali,hovuz,internet,isiq,kabel_tv,kombi,kondisioner,lift,merkezi_qizdirici_sistem,metbex_mebeli,pvc_pencere,qaz,su,telefon,temirli,temirsiz
https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-nesimi-metrosu-9-cu-mikrorayon-adil-memmedov-7,165000,2,50,,16,Yes,"Bakı, Binəqədi, 9-cu mikrorayon, metro Nəsimi",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-nesimi-rayonu-memar-ecemi-metrosu-nesimi-ray-memar-ecemi-m-2,125000,2,40,,2,Yes,"Bakı, Nəsimi, metro Memar Əcəmi",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-zabrat-qes-memmedyarov-kucesi,95000,4,117,4.5,1,Yes,"Bakı, Sabunçu, Zabrat qəs., metro Koroğlu",No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
https://arenda.az/satilir-1-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-nerimanov-ray-aga-neymetulla-kuc-nerimanov-m,128000,1,30,,4,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-sebail-rayonu-iceriseher-metrosu-sebail-ray-teymur-elcin-kuc-iceri-seher-m,175000,2,45,,1,Yes,"Bakı, Səbail, metro İçərişəhər",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-ehmedli-xetai-ray-gence-pr-10,151000,2,65,,8,Yes,"Bakı, Xətai, Əhmədli, metro Həzi Aslanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-bineqedi-rayonu-azadliq-metrosu-8-ci-mikrorayon-bineqedi-ray-anar-sukurov-kuc-azadliq-m,239000,3,90,,8,Yes,"Bakı, Binəqədi, 8-ci mikrorayon, metro Azadlıq",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-nesreddin-tusi-4,182000,3,75,,9,Yes,"Bakı, Xətai, metro Həzi Aslanov",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-157,74000,2,57,,3,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-1-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-29,52000,1,40,,3,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-heyet-evi-villa-zaqatala-zaqatala-rayonu-cokek-oba-1,135000,4,140,4,1,Yes,Zaqatala,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-samaxinka-8,259000,3,123,,10,Yes,"Bakı, Yasamal, metro 20 Yanvar",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-4-otaqli-yeni-tikili-xetai-rayonu-8-noyabr-prospekti-6,465000,4,170,,3,Yes,"Bakı, Xətai",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xalqlar-dostlugu-metrosu-xalqlar-dostlugu-metrosu-mehemmed-hadi-136,265000,3,100,,8,Yes,"Bakı, Xətai, metro Xalqlar dostluğu",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-8-noyabr-metrosu-qrand-heyat-1,315000,2,98,,20,Yes,"Bakı, Yasamal, metro 8 Noyabr",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-yasamal-mida-1,228000,3,85,,5,Yes,"Bakı, Yasamal, Yasamal qəs., metro Elmlər akademiyası",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-xetai-metrosu-xetai-ray-ag-seher-yusif-seferov-kuc-xetai-m,227000,2,75,,9,Yes,"Bakı, Xətai, metro Xətai",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-nerimanov-ray-nazim-haciyev-kuc-nerimanov-m,185000,3,60,,1,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-rayonu-sefaet-mehdiyev-kucesi-8,275000,3,85,,7,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-suraxani-rayonu-yeni-gunesli-qes-abbas-fetullayev-6,137000,2,59,,2,Yes,"Bakı, Suraxanı, Yeni Günəşli qəs.",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yeni-yasamal-450,160000,2,55,,9,Yes,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xirdalan-xirdalanda-aff-parkin-arxasi,65000,3,100,1.2,1,No,Xırdalan,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-eliaga-vahid-kucesi-617,10000,2,50,,1,Yes,"Bakı, Abşeron, Masazır",Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-eliaga-vahid-kucesi-641,10000,2,50,,1,Yes,"Bakı, Abşeron, Masazır",Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-eliaga-vahid-kucesi-637,10000,2,50,,1,Yes,"Bakı, Abşeron, Masazır",Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-877,57000,2,35,,6,No,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-7-otaqli-kohne-tikili-nesimi-rayonu-sahil-metrosu-nesimi-rayonu-semed-vurgun-kucesi,1500000,7,450,,2,Yes,"Bakı, Nəsimi, metro Sahil",No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-yasamal-rayonu-mireli-seyidov-kucesi-4,160000,2,60,,2,Yes,"Bakı, Yasamal, Yasamal qəs., metro İnşaatçılar",Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-408,95000,3,83,,5,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-907,46500,2,44,,6,No,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-e-isazade-127,195000,4,150,13,1,No,"Bakı, Xəzər, Binə qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes
https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-e-isazade-132,90000,4,110,2,1,No,"Bakı, Xəzər, Binə qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes
https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-e-isazade-358,45000,3,85,2,1,No,"Bakı, Xəzər, Binə qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes
https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-yeni-baki-yasayis-kompleksi-83,110000,3,70,,9,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-yeni-baki-yasayis-kompleksi-171,102000,2,60,,7,Yes,"Bakı, Abşeron, Masazır",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-bag-evi-abseron-rayonu-novxani-abseron-ray-novxani-kendi-araz-marketnen-uzbeuz-kuce-ev-30,190000,4,,12,2,Yes,"Bakı, Abşeron, Novxanı",No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-892,88000,2,57,,4,Yes,"Bakı, Abşeron, Masazır",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-lenkeran-setterxan-kucesi-ev-4,183000,3,78.3,,2,Yes,Lənkəran,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-10-cu-mikrorayon-rayonu-mida-yasayis-kompleksi,110000,2,50.2,,5,Yes,"Sumqayıt, 10-cu mikrorayon",No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-xetai-rayonu-ehmedli-metrosu-ehmedli-tenov-19,209000,3,80,,2,Yes,"Bakı, Xətai, Əhmədli, metro Əhmədli",Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-avtovagzal-metrosu-kristal-abseron-54,138000,2,55,,5,Yes,"Bakı, Binəqədi, Biləcəri qəs., metro Avtovağzal",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-avtovagzal-metrosu-kristal-abseron-47,126500,2,48,,9,Yes,"Bakı, Binəqədi, Biləcəri qəs., metro Avtovağzal",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-avtovagzal-metrosu-kristal-abseron-39,120000,2,43,,1,Yes,"Bakı, Binəqədi, Biləcəri qəs., metro Avtovağzal",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-avtovagzal-metrosu-kristal-abseron-51,168500,2,70,,8,Yes,"Bakı, Binəqədi, Biləcəri qəs., metro Avtovağzal",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-avtovagzal-metrosu-kristal-abseron-52,168000,2,70,,9,Yes,"Bakı, Binəqədi, Biləcəri qəs., metro Avtovağzal",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-avtovagzal-metrosu-kristal-abseron-53,166000,2,65,,4,Yes,"Bakı, Binəqədi, Biləcəri qəs., metro Avtovağzal",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-avtovagzal-metrosu-kristal-abseron-18,183000,3,72,,10,Yes,"Bakı, Binəqədi, Biləcəri qəs., metro Avtovağzal",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-avtovagzal-metrosu-kristal-abseron-14,215000,3,90,,3,Yes,"Bakı, Binəqədi, Biləcəri qəs., metro Avtovağzal",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-avtovagzal-metrosu-kristal-abseron-15,229500,3,90,,11,Yes,"Bakı, Binəqədi, Biləcəri qəs., metro Avtovağzal",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-avtovagzal-metrosu-kristal-abseron-17,239000,3,87,,14,Yes,"Bakı, Binəqədi, Biləcəri qəs., metro Avtovağzal",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-yasamal-qes-yasamal-serifzade-kuc-avant-park,203000,2,78,,8,No,"Bakı, Yasamal, Yasamal qəs., metro 20 Yanvar",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-nesimi-1-sayli-asan-xidmetin-yani-bagcali-evler-azadliq,215000,2,61,,17,Yes,"Bakı, Nəsimi",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-7-ci-mikrorayon-7ci-mkr-dernegul-metrosu-west-town,225000,2,65,,9,Yes,"Bakı, Binəqədi, 7-ci mikrorayon, metro Dərnəgül",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-bineqedi-rayonu-nesimi-metrosu-9-cu-mikrorayon-9-cu-mikrorayon-hemze-babasov-kucesi-heyder-mescidinin-yani,235000,3,95,,8,Yes,"Bakı, Binəqədi, 9-cu mikrorayon, metro Nəsimi",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-memmedogullari-servisin-yaxinligi,115000,3,90,2,1,No,"Bakı, Binəqədi, Biləcəri qəs., metro Avtovağzal",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-xudat-melikaslanov-kucesi-6ci-donge,83000,3,85,1.7,1,No,"Bakı, Binəqədi, Biləcəri qəs., metro Avtovağzal",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nesimi-rayonu-8-noyabr-metrosu-ak-hesen-eliyev-kucesi-inqilab-avrasiya-hospitali-ile-uzbeuz-london-evleri,299000,3,90,,5,Yes,"Bakı, Nəsimi, metro 8 Noyabr",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-bileceri-istirahet-merkezinin-yaxinligi-evimiz-insaat-mtk,163000,2,65,,6,Yes,"Bakı, Binəqədi, Biləcəri qəs., metro Avtovağzal",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-1-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-yasamal-qes-yasamal-hesen-bey-zerdabi-kucesi-melissa-park,114000,1,31,,3,Yes,"Bakı, Yasamal, Yasamal qəs., metro 20 Yanvar",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-ehmedli-metrosu-ehmedli-neapol-dairesi-32,166000,2,65,,7,Yes,"Bakı, Xətai, Əhmədli, metro Əhmədli",Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-yasamal-qes-yasamal-20-yanvar-rahatligin-mekani,257000,2,76,,6,No,"Bakı, Yasamal, Yasamal qəs., metro 20 Yanvar",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-891,72500,2,38,,1,Yes,"Bakı, Abşeron, Masazır",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1507,108000,2,56,,10,Yes,Xırdalan,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1506,108000,2,54,,3,Yes,Xırdalan,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-saray-mehemmed-esedov-kucesi-1,76500,3,74.2,,7,No,"Bakı, Abşeron, Saray",Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes
https://arenda.az/satilir-7-otaqli-heyet-evi-villa-bineqedi-rayonu-nesimi-metrosu-m-memmedxan-kucesi,550000,7,425,3,2,Yes,"Bakı, Binəqədi, metro Nəsimi",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-ziya-bunyadov-prospekti-2,250000,2,107,,3,Yes,"Bakı, Nərimanov, metro Gənclik",No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-1-otaqli-yeni-tikili-xirdalan-aaaf-parkda-7,39000,1,27,,6,No,Xırdalan,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes
https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-tam-store-un-yaninda,108000,2,54,,3,Yes,Xırdalan,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-grand-martin-arxasinda-1,109000,2,55,,4,Yes,Xırdalan,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-ceyhun-hacibeyli-7,170000,2,80,,18,Yes,"Bakı, Nərimanov, metro Gənclik",No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-881,72000,2,42,,4,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-985,137500,3,97,,2,Yes,"Bakı, Abşeron, Masazır",Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-986,110000,3,83,,4,Yes,"Bakı, Abşeron, Masazır",Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-2148,66500,2,54,,6,No,"Bakı, Abşeron, Masazır",Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-2204,58500,2,56,,7,No,"Bakı, Abşeron, Masazır",Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes
https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-994,109000,3,83,,2,Yes,"Bakı, Abşeron, Masazır",Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-995,86000,3,59,,1,Yes,"Bakı, Abşeron, Masazır",Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-saray-abseron-rayonu-saray-qesebesi-saray-mtk-68,26000,2,68,,3,Yes,"Bakı, Abşeron, Saray",Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-1352,120000,3,96,,5,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-239,64500,3,70,1,1,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-5-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-qesebesinde-58,920000,5,,11,1,Yes,"Bakı, Xəzər, Mərdəkan",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-4-otaqli-bag-evi-xezer-rayonu-suvelan-suvelan-qesebesinde-denize-0-km-mesafede-deniz-yolunda,390000,4,,6,1,Yes,"Bakı, Xəzər, Şüvəlan",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-5-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-qesebesinde-coffee-bagh-in-arxasinda,595000,5,,8,2,Yes,"Bakı, Xəzər, Mərdəkan",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-5-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-qesebesinde-34,510000,5,,6,2,Yes,"Bakı, Xəzər, Mərdəkan",Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-5-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-qesebesinde-qizilqum-adlanan-erazide,1300000,5,,11,2,Yes,"Bakı, Xəzər, Mərdəkan",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-4-otaqli-bag-evi-xezer-rayonu-suvelan-suvelan-qesebesinde-110,250000,4,,4,1,Yes,"Bakı, Xəzər, Şüvəlan",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-5-otaqli-bag-evi-sabuncu-rayonu-bilgeh-qes-bilgeh-qesebesinde-seabreeze-ile-uzbeuz,600000,5,,5,2,Yes,"Bakı, Sabunçu, Bilgəh qəs.",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
