price,rooms,area_m2,floor,has_document,address,avtodayanacaq,balkon,duzelme,esyali,hovuz,internet,isiq,kabel_tv,kombi,kondisioner,lift,merkezi_qizdirici_sistem,metbex_mebeli,pvc_pencere,qaz,su,telefon,temirli
105000,4.0,135.0,6.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes
80000,2.0,52.0,1.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
137500,3.0,97.0,2.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No
195000,3.0,90.0,7.0,Yes,"Bakı, Nizami, metro Qara Qarayev",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
349695,3.0,122.7,9.0,No,"Bakı, Nəsimi, metro 28 May",Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No
110000,2.0,60.0,12.0,No,Xırdalan,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
72000,2.0,44.0,3.0,No,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes
95000,3.0,73.0,4.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
118000,2.0,65.0,10.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
108000,2.0,55.0,3.0,Yes,Xırdalan,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes
120000,3.0,83.0,8.0,Yes,Xırdalan,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes
77000,2.0,54.0,4.0,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
86000,2.0,54.0,4.0,No,Xırdalan,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes
35000,2.0,35.0,1.0,Yes,"Bakı, Sabunçu, Bakıxanov qəs., metro Neftçilər",No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No
155000,3.0,55.0,2.0,Yes,"Bakı, Nəsimi",No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No
150000,3.0,132.0,16.0,Yes,"Bakı, Nizami, metro Qara Qarayev",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
64000,2.0,83.0,8.0,Yes,"Bakı, Binəqədi, 9-cu mikrorayon",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
125000,3.0,103.0,4.0,Yes,Xırdalan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes
176000,2.0,65.0,11.0,Yes,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes
159000,2.0,61.0,16.0,Yes,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes
160000,2.0,80.0,8.0,No,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No
250000,3.0,100.0,5.0,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes
385000,3.0,132.0,4.0,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
285000,2.0,100.0,8.0,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes
59000,1.0,29.0,2.0,No,Xırdalan,No,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes
32500,2.0,76.0,14.0,Yes,"Sumqayıt, St.Sumqayıt",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
67000,2.0,44.0,4.0,No,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
105000,2.0,55.0,1.0,Yes,Xırdalan,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes
78000,3.0,60.0,5.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes
89000,2.0,55.0,2.0,Yes,Xırdalan,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes
126000,3.0,65.0,3.0,Yes,Xırdalan,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes
149000,3.0,80.0,9.0,Yes,Xırdalan,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes
160000,2.0,50.0,7.0,Yes,"Bakı, Xətai, Əhmədli, metro Əhmədli",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
58000,2.0,34.0,1.0,No,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
102500,2.0,60.0,1.0,Yes,Xırdalan,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes
99000,4.0,99.0,5.0,No,Xırdalan,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes
65000,2.0,82.0,7.0,No,Xırdalan,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes
120000,2.0,84.0,10.0,Yes,"Bakı, Abşeron, Masazır",No,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes
78000,2.0,46.0,9.0,Yes,Xırdalan,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes
74500,3.0,54.0,3.0,No,"Bakı, Abşeron, Masazır",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
121000,3.0,120.0,5.0,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
183000,2.0,53.0,4.0,No,"Bakı, Yasamal, metro Nizami",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
290000,3.0,95.0,5.0,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
90000,2.0,60.0,9.0,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
62000,2.0,79.0,9.0,No,Xırdalan,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
150000,3.0,124.0,16.0,Yes,"Bakı, Xətai",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
108000,2.0,55.0,3.0,Yes,Xırdalan,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
96500,2.0,54.0,3.0,Yes,"Bakı, Abşeron",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
147000,3.0,80.0,9.0,Yes,"Bakı, Suraxanı, Yeni Günəşli qəs.",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
25000,2.0,52.0,6.0,Yes,"Sumqayıt, St.Sumqayıt",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
148000,2.0,47.0,18.0,Yes,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
136000,2.0,48.0,5.0,Yes,"Bakı, Yasamal, Yeni Yasamal qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
125000,2.0,65.0,8.0,Yes,Xırdalan,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes
73000,3.0,65.0,3.0,No,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
110000,3.0,74.0,2.0,Yes,"Bakı, Abşeron, Masazır",No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes
350000,3.0,120.0,4.0,Yes,"Bakı, Yasamal, Yasamal qəs., metro İnşaatçılar",No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes
61000,2.0,83.0,6.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,No
80000,2.0,54.0,1.0,No,"Bakı, Abşeron, Masazır",Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes
21000,1.0,8.0,1.0,Yes,"Bakı, Yasamal, metro İçərişəhər",No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes
75000,3.0,92.0,4.0,No,Xırdalan,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
72000,3.0,72.0,6.0,Yes,"Bakı, Abşeron, Masazır",Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes
25500,3.0,120.0,15.0,Yes,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
150000,5.0,100.0,5.0,Yes,"Bakı, Qaradağ, Lökbatan qəs.",Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
115000,3.0,75.0,2.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes
14000,2.0,59.56,10.0,Yes,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No
14000,3.0,89.26,9.0,Yes,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No
23000,2.0,61.05,15.0,Yes,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",Yes,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes
9900,2.0,71.0,15.0,Yes,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No
160000,2.0,92.5,2.0,No,"Bakı, Binəqədi",Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No
24999,3.0,119.8,15.0,Yes,"Bakı, Yasamal, metro İnşaatçılar",Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
106000,2.0,48.0,5.0,Yes,"Bakı, Suraxanı, Yeni Günəşli qəs.",No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes
220000,2.0,60.0,7.0,Yes,"Bakı, Nərimanov, metro Gənclik",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
71000,2.0,48.7,2.0,Yes,"Sumqayıt, St.Sumqayıt",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
113000,2.0,64.0,2.0,Yes,Xırdalan,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes
257000,3.0,105.0,14.0,Yes,"Bakı, Nərimanov, metro Gənclik",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
357000,3.0,148.0,13.0,Yes,"Bakı, Yasamal, metro 8 Noyabr",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
118000,3.0,92.0,5.0,Yes,"Sumqayıt, 18-ci mikrorayon",No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
185000,2.0,68.0,11.0,Yes,"Bakı, Səbail, Badamdar qəs.",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
125000,1.0,35.0,5.0,Yes,"Bakı, Xətai, Qara şəhər, metro Həzi Aslanov",Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes
49336,3.0,106.79,18.0,No,"Bakı, Binəqədi, Biləcəri qəs., metro Avtovağzal",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
295000,3.0,102.0,16.0,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
349000,3.0,85.0,5.0,No,"Bakı, Nəsimi, metro Nəriman Nərimanov",Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes
325000,4.0,142.0,12.0,Yes,"Bakı, Yasamal, metro 28 May",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
257000,3.0,94.0,18.0,Yes,"Bakı, Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
32454,3.0,72.12,3.0,No,"Bakı, Binəqədi, Biləcəri qəs., metro Avtovağzal",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
180000,2.0,45.0,14.0,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
370000,3.0,104.0,2.0,Yes,"Bakı, Nəsimi, metro Gənclik",Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes
178000,2.0,61.0,4.0,Yes,"Bakı, Nərimanov, metro Koroğlu",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
114000,2.0,60.0,9.0,Yes,"Bakı, Suraxanı, Yeni Günəşli qəs.",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
238000,2.0,65.0,2.0,Yes,"Bakı, Xətai, metro Xətai",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
228000,4.0,110.0,8.0,Yes,"Bakı, Xətai, metro Əhmədli",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
192500,3.0,90.0,9.0,Yes,"Bakı, Xətai, metro Əhmədli",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
85000,3.0,124.0,17.0,Yes,"Bakı, Xətai, metro Əhmədli",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
195000,6.0,150.0,1.0,Yes,"Bakı, Xətai, Əhmədli, metro Əhmədli",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
142000,2.0,47.0,2.0,Yes,"Bakı, Nizami, metro Xalqlar dostluğu",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
83000,3.0,82.0,8.0,Yes,"Bakı, Xətai, metro Əhmədli",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
270000,3.0,70.0,3.0,Yes,"Bakı, Səbail, metro Sahil",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
225000,3.0,95.0,15.0,Yes,"Bakı, Xətai, metro Həzi Aslanov",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
240000,2.0,64.0,5.0,Yes,"Bakı, Nərimanov, metro Gənclik",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
46000,2.0,49.0,8.0,Yes,"Sumqayıt, St.Sumqayıt",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
205000,3.0,96.0,6.0,Yes,"Bakı, Xətai, metro Əhmədli",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
204000,3.0,119.0,6.0,Yes,"Bakı, Xətai, metro Əhmədli",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
119000,3.0,85.0,2.0,No,"Bakı, Suraxanı",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
159000,3.0,71.0,2.0,Yes,"Bakı, Xətai, metro Əhmədli",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
178000,4.0,110.0,1.0,Yes,"Bakı, Xətai, metro Həzi Aslanov",Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
149000,3.0,74.0,6.0,No,"Bakı, Suraxanı, Yeni Günəşli qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
236000,2.0,80.0,12.0,Yes,"Bakı, Nərimanov, metro Koroğlu",No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
18000,3.0,116.0,7.0,Yes,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No
225000,2.0,65.0,13.0,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
176000,2.0,59.0,4.0,Yes,"Bakı, Xətai, Əhmədli",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
219000,3.0,67.0,18.0,Yes,"Bakı, Nizami, metro Qara Qarayev",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
125000,2.0,65.0,8.0,Yes,Xırdalan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
210000,2.0,65.0,9.0,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
92000,2.0,64.0,4.0,No,Xırdalan,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
269000,1.0,58.0,3.0,Yes,"Bakı, Sabunçu, Nardaran qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
198000,3.0,100.0,6.0,Yes,"Bakı, Xətai, Əhmədli, metro Əhmədli",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
225000,2.0,60.0,9.0,Yes,"Bakı, Nəsimi, metro 28 May",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
156000,2.0,50.0,4.0,Yes,"Bakı, Nərimanov, metro Gənclik",No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes
202000,2.0,88.0,8.0,No,"Bakı, Nəsimi, metro 20 Yanvar",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
159000,3.0,80.0,5.0,Yes,"Bakı, Xətai, H.Aslanov qəs., metro Həzi Aslanov",No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
850000,2.0,740.0,17.0,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No
195000,2.0,73.5,5.0,Yes,"Bakı, Xətai, metro Həzi Aslanov",No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes
119000,2.0,38.0,4.0,Yes,"Bakı, Nizami, metro Qara Qarayev",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes
240000,2.0,70.0,5.0,Yes,"Bakı, Nərimanov, metro Gənclik",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
240000,2.0,56.0,10.0,Yes,"Bakı, Nəsimi, metro 28 May",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
166000,2.0,94.0,9.0,Yes,"Sumqayıt, 44-cü məhəllə",Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes
95000,2.0,87.0,8.0,Yes,"Bakı, Binəqədi, 7-ci mikrorayon",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
120000,2.0,50.0,5.0,Yes,"Bakı, Nəsimi, 3-cü mikrorayon",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
145000,1.0,45.0,5.0,Yes,"Bakı, Yasamal, Yasamal qəs., metro İnşaatçılar",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes
164000,1.0,62.0,4.0,No,"Bakı, Nərimanov, metro 28 May",Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No
250000,3.0,97.0,17.0,Yes,"Bakı, Nərimanov, metro Gənclik",No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No
311000,2.0,83.0,7.0,Yes,"Bakı, Nəsimi, metro 28 May",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
74500,2.0,83.0,5.0,No,"Bakı, Abşeron, Masazır",Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No
150000,2.0,45.0,2.0,Yes,"Bakı, Nizami, metro Xalqlar dostluğu",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
420000,3.0,142.0,15.0,Yes,"Bakı, Yasamal, Yasamal qəs., metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
310000,3.0,155.0,19.0,Yes,"Bakı, Yasamal, metro 20 Yanvar",Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes
112000,2.0,45.0,3.0,Yes,"Bakı, Xətai, Köhnə Günəşli qəs., metro Həzi Aslanov",No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
390000,3.0,103.0,14.0,Yes,"Bakı, Yasamal, metro 8 Noyabr",Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes
135000,3.0,93.0,1.0,Yes,"Bakı, Abşeron, Masazır",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
73500,2.0,86.0,10.0,No,"Bakı, Abşeron, Masazır",No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No
170000,2.0,71.0,1.0,Yes,"Bakı, Xətai, Əhmədli, metro Həzi Aslanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10000,2.0,50.0,1.0,Yes,"Bakı, Abşeron, Masazır",Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes
232000,2.0,75.0,7.0,Yes,"Bakı, Nərimanov, metro Gənclik",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes
260000,3.0,85.0,6.0,No,"Bakı, Nəsimi, metro Nəsimi",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
328000,3.0,125.0,8.0,Yes,"Bakı, Nizami, metro Neftçilər",No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes
260000,3.0,129.8,5.0,No,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
58000,2.0,42.0,2.0,No,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes
78500,2.0,43.0,2.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes
