house_id,price,image_folder_name,n_images,apartment_clean_idx,apartment_raw_idx,source_raw_idx,link,mapping_method
1144,215000,1144_satilir-2-otaqli-yeni-tikili-nesimi-rayonu-nesimi-1-sayli-asan-xidmetin-yani-bagcali-evler-azadliq,17,89,112,141,https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-nesimi-1-sayli-asan-xidmetin-yani-bagcali-evler-azadliq,exact_clean_to_raw
1145,225000,1145_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-7-ci-mikrorayon-7ci-mkr-dernegul-metrosu-west-town,15,90,113,142,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-7-ci-mikrorayon-7ci-mkr-dernegul-metrosu-west-town,exact_clean_to_raw
1146,235000,1146_satilir-3-otaqli-kohne-tikili-bineqedi-rayonu-nesimi-metrosu-9-cu-mikrorayon-9-cu-mikrorayon-hemze-babasov-kucesi-heyder-mescidinin-yani,26,91,114,143,https://arenda.az/satilir-3-otaqli-kohne-tikili-bineqedi-rayonu-nesimi-metrosu-9-cu-mikrorayon-9-cu-mikrorayon-hemze-babasov-kucesi-heyder-mescidinin-yani,exact_clean_to_raw
1149,299000,1149_satilir-3-otaqli-yeni-tikili-nesimi-rayonu-8-noyabr-metrosu-ak-hesen-eliyev-kucesi-inqilab-avrasiya-hospitali-ile-uzbeuz-london-evleri,22,92,115,146,https://arenda.az/satilir-3-otaqli-yeni-tikili-nesimi-rayonu-8-noyabr-metrosu-ak-hesen-eliyev-kucesi-inqilab-avrasiya-hospitali-ile-uzbeuz-london-evleri,exact_clean_to_raw
1150,163000,1150_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-bileceri-istirahet-merkezinin-yaxinligi-evimiz-insaat-mtk,28,93,116,147,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceri-bileceri-istirahet-merkezinin-yaxinligi-evimiz-insaat-mtk,exact_clean_to_raw
1151,114000,1151_satilir-1-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-yasamal-qes-yasamal-hesen-bey-zerdabi-kucesi-melissa-park,8,94,117,148,https://arenda.az/satilir-1-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-yasamal-qes-yasamal-hesen-bey-zerdabi-kucesi-melissa-park,exact_clean_to_raw
1152,166000,1152_satilir-2-otaqli-kohne-tikili-xetai-rayonu-ehmedli-metrosu-ehmedli-neapol-dairesi-32,11,95,118,149,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-ehmedli-metrosu-ehmedli-neapol-dairesi-32,exact_clean_to_raw
1154,257000,1154_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-yasamal-qes-yasamal-20-yanvar-rahatligin-mekani,25,96,119,150,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-yasamal-qes-yasamal-20-yanvar-rahatligin-mekani,exact_clean_to_raw
1155,72500,1155_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-891,6,97,120,151,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-891,exact_clean_to_raw
1156,108000,1156_satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1507,10,98,121,152,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1507,exact_clean_to_raw
1157,108000,1157_satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1506,10,99,122,153,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1506,exact_clean_to_raw
1158,76500,1158_satilir-3-otaqli-yeni-tikili-abseron-rayonu-saray-mehemmed-esedov-kucesi-1,11,100,123,154,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-saray-mehemmed-esedov-kucesi-1,exact_clean_to_raw
1160,250000,1160_satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-ziya-bunyadov-prospekti-2,9,101,124,156,https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-ziya-bunyadov-prospekti-2,exact_clean_to_raw
1162,108000,1162_satilir-2-otaqli-yeni-tikili-xirdalan-tam-store-un-yaninda,8,102,126,158,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-tam-store-un-yaninda,exact_clean_to_raw
1163,109000,1163_satilir-2-otaqli-yeni-tikili-xirdalan-grand-martin-arxasinda-1,8,103,127,159,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-grand-martin-arxasinda-1,exact_clean_to_raw
1164,170000,1164_satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-ceyhun-hacibeyli-7,7,104,128,160,https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-ceyhun-hacibeyli-7,exact_clean_to_raw
1165,72000,1165_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-881,10,105,129,161,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-881,exact_clean_to_raw
1166,137500,1166_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-985,15,106,130,162,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-985,exact_clean_to_raw
1167,110000,1167_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-986,12,107,131,163,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-986,exact_clean_to_raw
1168,66500,1168_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-2148,10,108,132,164,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-2148,exact_clean_to_raw
1169,58500,1169_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-2204,13,109,133,165,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-2204,exact_clean_to_raw
1170,109000,1170_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-994,15,110,134,166,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-994,exact_clean_to_raw
1171,86000,1171_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-995,16,111,135,167,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-995,exact_clean_to_raw
1173,120000,1173_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-1352,8,112,137,169,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-1352,exact_clean_to_raw
1198,57000,1198_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-856,10,113,138,190,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-856,exact_clean_to_raw
1202,330000,1202_satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-aga-neymetulla-41,15,114,140,193,https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-aga-neymetulla-41,exact_clean_to_raw
1204,107500,1204_satilir-3-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-xetai-rayonu-hezi-aslanov-qesebesi-afrodita-sadliq-sarayinin-yani,12,115,142,195,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-xetai-rayonu-hezi-aslanov-qesebesi-afrodita-sadliq-sarayinin-yani,exact_clean_to_raw
1207,325000,1207_satilir-4-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-esref-eliyev,18,116,144,198,https://arenda.az/satilir-4-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-esref-eliyev,exact_clean_to_raw
1208,108000,1208_satilir-2-otaqli-kohne-tikili-1-ci-mikrorayon-rayonu-sulh-kucesi,17,117,145,199,https://arenda.az/satilir-2-otaqli-kohne-tikili-1-ci-mikrorayon-rayonu-sulh-kucesi,exact_clean_to_raw
1209,70000,1209_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-906,8,118,146,200,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-906,exact_clean_to_raw
1210,135000,1210_satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-rayon-medical-plazanin-arxasi,13,119,147,201,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-rayon-medical-plazanin-arxasi,exact_clean_to_raw
1213,92000,1213_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4079,15,120,148,204,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4079,exact_clean_to_raw
1214,108000,1214_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4078,10,121,149,205,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4078,exact_clean_to_raw
1215,65000,1215_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-142,14,122,150,206,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-142,exact_clean_to_raw
1216,99000,1216_satilir-3-otaqli-kohne-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bineqedi-rayon-bileceri-qesebesi-avtovagzal-metrosu-yaxinligi,16,123,151,207,https://arenda.az/satilir-3-otaqli-kohne-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bineqedi-rayon-bileceri-qesebesi-avtovagzal-metrosu-yaxinligi,exact_clean_to_raw
1217,350000,1217_satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-hesen-eliyev-33-asan-komunal,10,124,152,208,https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-hesen-eliyev-33-asan-komunal,exact_clean_to_raw
1218,105000,1218_satilir-4-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-78,17,125,153,209,https://arenda.az/satilir-4-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-78,exact_clean_to_raw
1219,80000,1219_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2505,10,126,154,210,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2505,exact_clean_to_raw
1220,137500,1220_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-1682,14,127,155,211,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-1682,exact_clean_to_raw
1221,195000,1221_satilir-3-otaqli-kohne-tikili-nizami-rayonu-qara-qarayev-metrosu-qara-qarayev-pr-27,25,128,156,212,https://arenda.az/satilir-3-otaqli-kohne-tikili-nizami-rayonu-qara-qarayev-metrosu-qara-qarayev-pr-27,exact_clean_to_raw
1222,349695,1222_satilir-3-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-baki-seheri-nesimi-rayonu-xetai-prospekti-2-yasil-bazar-ile-uzbeuz,17,129,157,213,https://arenda.az/satilir-3-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-baki-seheri-nesimi-rayonu-xetai-prospekti-2-yasil-bazar-ile-uzbeuz,exact_clean_to_raw
1223,110000,1223_satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-54-a-1,5,130,158,214,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-54-a-1,exact_clean_to_raw
1227,72000,1227_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2840,10,131,159,218,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2840,exact_clean_to_raw
1228,95000,1228_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-1715,10,132,160,219,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-1715,exact_clean_to_raw
1229,118000,1229_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2844,12,133,161,220,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2844,exact_clean_to_raw
1230,108000,1230_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4076,10,134,162,221,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4076,exact_clean_to_raw
1237,120000,1237_satilir-3-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-853,11,135,163,228,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-853,exact_clean_to_raw
1239,77000,1239_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-1177,11,136,164,230,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-1177,exact_clean_to_raw
1240,86000,1240_satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1505,8,137,165,231,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1505,exact_clean_to_raw
1243,155000,1243_satilir-3-otaqli-kohne-tikili-nesimi-rayonu-vidadi-kucesi-5,5,138,167,234,https://arenda.az/satilir-3-otaqli-kohne-tikili-nesimi-rayonu-vidadi-kucesi-5,exact_clean_to_raw
1244,150000,1244_satilir-3-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-nizami-rayonu-ozbekistan-kucesi-9,27,139,168,235,https://arenda.az/satilir-3-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-nizami-rayonu-ozbekistan-kucesi-9,exact_clean_to_raw
1246,125000,1246_satilir-3-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-426,9,140,170,237,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-426,exact_clean_to_raw
1248,176000,1248_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yeni-yasamal-449,13,141,171,239,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yeni-yasamal-449,exact_clean_to_raw
1249,159000,1249_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yeni-yasamal20,9,142,172,240,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yeni-yasamal20,exact_clean_to_raw
1250,160000,1250_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yeni-yasamal-448,10,143,173,241,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yeni-yasamal-448,exact_clean_to_raw
1251,250000,1251_satilir-3-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-aga-neymetulla-kucesi-16,16,144,174,242,https://arenda.az/satilir-3-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-aga-neymetulla-kucesi-16,exact_clean_to_raw
1252,385000,1252_satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-aga-neymetulla-kucesi-53,17,145,175,243,https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-aga-neymetulla-kucesi-53,exact_clean_to_raw
1253,285000,1253_satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-aga-neymetulla-kucesi-29,10,146,176,244,https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-aga-neymetulla-kucesi-29,exact_clean_to_raw
1255,59000,1255_satilir-1-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-222,7,147,177,246,https://arenda.az/satilir-1-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-222,exact_clean_to_raw
1257,67000,1257_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-771,10,148,179,248,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-771,exact_clean_to_raw
1258,105000,1258_satilir-2-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-661,14,149,180,249,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-661,exact_clean_to_raw
1259,78000,1259_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-e-vahid-kucesi-23,12,150,181,250,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-e-vahid-kucesi-23,exact_clean_to_raw
1260,89000,1260_satilir-2-otaqli-yeni-tikili-xirdalan-h-eliyev-kucesi-22,10,151,182,251,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-h-eliyev-kucesi-22,exact_clean_to_raw
1261,126000,1261_satilir-3-otaqli-yeni-tikili-xirdalan-z-eliyeva-kucesi-2,15,152,183,252,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-z-eliyeva-kucesi-2,exact_clean_to_raw
1262,149000,1262_satilir-3-otaqli-yeni-tikili-xirdalan-m-huseynzade-kucesi-41,18,153,184,253,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-m-huseynzade-kucesi-41,exact_clean_to_raw
1263,160000,1263_satilir-2-otaqli-kohne-tikili-xetai-rayonu-ehmedli-metrosu-ehmedli-xetai-rayonu-ehmedli-qesebesi-ehmedli-metrosu-yaxinligi,11,154,185,254,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-ehmedli-metrosu-ehmedli-xetai-rayonu-ehmedli-qesebesi-ehmedli-metrosu-yaxinligi,exact_clean_to_raw
1264,58000,1264_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-154,8,155,186,255,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-154,exact_clean_to_raw
1265,102500,1265_satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1464,11,156,187,256,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1464,exact_clean_to_raw
1266,99000,1266_satilir-4-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-40,13,157,188,257,https://arenda.az/satilir-4-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-40,exact_clean_to_raw
1268,120000,1268_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-heyder-eliyev-prospekti-3,12,158,190,259,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-heyder-eliyev-prospekti-3,exact_clean_to_raw
1269,78000,1269_satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1466,10,159,191,260,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1466,exact_clean_to_raw
1270,74500,1270_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-442,13,160,192,261,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-442,exact_clean_to_raw
1271,121000,1271_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-400,16,161,193,262,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-400,exact_clean_to_raw
1272,183000,1272_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-nizami-metrosu-alibey-huseyinzade,4,162,194,263,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-nizami-metrosu-alibey-huseyinzade,exact_clean_to_raw
1273,290000,1273_satilir-3-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-faiq-yusifov-29,12,163,195,264,https://arenda.az/satilir-3-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-faiq-yusifov-29,exact_clean_to_raw
1274,90000,1274_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-yeni-baki-yasayis-kompleksi-164,13,164,196,265,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-yeni-baki-yasayis-kompleksi-164,exact_clean_to_raw
1275,62000,1275_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-3939,9,165,197,266,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-3939,exact_clean_to_raw
1276,150000,1276_satilir-3-otaqli-yeni-tikili-xetai-rayonu-xalqlarda-medical-plazanin-arxasi,15,166,198,267,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xalqlarda-medical-plazanin-arxasi,exact_clean_to_raw
1277,108000,1277_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4075,10,167,199,268,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4075,exact_clean_to_raw
1278,96500,1278_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-qesebesi-37,9,168,200,269,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-qesebesi-37,exact_clean_to_raw
1280,147000,1280_satilir-3-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-suraxani-rayon-yeni-gunesli-qesebesi-7,9,169,201,271,https://arenda.az/satilir-3-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-suraxani-rayon-yeni-gunesli-qesebesi-7,exact_clean_to_raw
1283,148000,1283_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-esed-ehmedov-bravonun-yaxinligi,10,170,203,274,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-esed-ehmedov-bravonun-yaxinligi,exact_clean_to_raw
1284,136000,1284_satilir-2-otaqli-kohne-tikili-yasamal-rayonu-yeni-yasamal-qes-yeni-yasamal-esed-ehmedov-kucesi-6,11,171,204,275,https://arenda.az/satilir-2-otaqli-kohne-tikili-yasamal-rayonu-yeni-yasamal-qes-yeni-yasamal-esed-ehmedov-kucesi-6,exact_clean_to_raw
1285,125000,1285_satilir-2-otaqli-yeni-tikili-xirdalan-h-aslanov-kucesi-9,18,172,205,276,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-h-aslanov-kucesi-9,exact_clean_to_raw
1286,73000,1286_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-viktoriya-yasayis-kompleksi-21,14,173,206,277,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-viktoriya-yasayis-kompleksi-21,exact_clean_to_raw
1287,110000,1287_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-yeni-baki-42,26,174,207,278,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-yeni-baki-42,exact_clean_to_raw
1288,350000,1288_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-a-serifzade-kucesi-9,10,175,208,279,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-a-serifzade-kucesi-9,exact_clean_to_raw
1294,80000,1294_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2710,8,176,210,285,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2710,exact_clean_to_raw
1298,75000,1298_satilir-3-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-852,18,177,212,289,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-852,exact_clean_to_raw
1299,72000,1299_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-qurtuluw-93-y-k-istiqlaliyyet-kucesi-44-139,9,178,213,290,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-qurtuluw-93-y-k-istiqlaliyyet-kucesi-44-139,exact_clean_to_raw
1301,150000,1301_satilir-5-otaqli-kohne-tikili-qaradag-rayonu-lokbatan-qes-bilal-nifteliyev,18,179,215,292,https://arenda.az/satilir-5-otaqli-kohne-tikili-qaradag-rayonu-lokbatan-qes-bilal-nifteliyev,exact_clean_to_raw
1309,160000,1309_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-bineqedi-rayonu-azadliq-pr-2,8,180,221,300,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-bineqedi-rayonu-azadliq-pr-2,exact_clean_to_raw
1312,106000,1312_satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-suraxani-rayonu-yeni-gunesli-qesebesi-96,6,181,223,303,https://arenda.az/satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-suraxani-rayonu-yeni-gunesli-qesebesi-96,exact_clean_to_raw
1313,220000,1313_satilir-2-otaqli-kohne-tikili-nerimanov-rayonu-genclik-metrosu-feteli-xaqn-xoyeski,7,182,224,304,https://arenda.az/satilir-2-otaqli-kohne-tikili-nerimanov-rayonu-genclik-metrosu-feteli-xaqn-xoyeski,exact_clean_to_raw
