house_id,price,image_folder_name,n_images,house_clean_idx,house_raw_idx,source_raw_idx,link,mapping_method
1469,115000,1469_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-528,18,100,101,458,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-528,exact_clean_to_raw
1470,85000,1470_satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-564,16,101,102,459,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-564,exact_clean_to_raw
1473,85000,1473_satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-351,16,102,103,462,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-351,exact_clean_to_raw
1474,63000,1474_satilir-3-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-825,14,103,104,463,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-825,exact_clean_to_raw
1479,158000,1479_satilir-5-otaqli-heyet-evi-villa-sabuncu-rayonu-mastaga-qes-sabuncu-rayonu-mastaga-qesebesi-18,23,104,105,468,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-sabuncu-rayonu-mastaga-qes-sabuncu-rayonu-mastaga-qesebesi-18,exact_clean_to_raw
1485,220000,1485_satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-memmedli-qesebesi-3,24,105,106,474,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-memmedli-qesebesi-3,exact_clean_to_raw
1486,57000,1486_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1964,9,106,107,475,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1964,exact_clean_to_raw
1489,30000,1489_satilir-2-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-287,5,107,108,478,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-287,exact_clean_to_raw
1494,29500,1494_satilir-2-otaqli-heyet-evi-villa-xirdalan-119-sayli-marsrutun-yolunda,9,108,109,483,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-xirdalan-119-sayli-marsrutun-yolunda,exact_clean_to_raw
1497,1300000,1497_satilir-9-otaqli-heyet-evi-villa-sebail-rayonu-badamdar-qes-sebail-rayonu-badamdar-qesebesi-1-ci-massiv-caspian-hospitalin-yaxinligi,24,109,110,486,https://arenda.az/satilir-9-otaqli-heyet-evi-villa-sebail-rayonu-badamdar-qes-sebail-rayonu-badamdar-qesebesi-1-ci-massiv-caspian-hospitalin-yaxinligi,exact_clean_to_raw
1498,1300000,1498_satilir-5-otaqli-heyet-evi-villa-sebail-rayonu-badamdar-qes-sebail-rayonu-badamdar-qesebesi-2-ci-massiv-badamdar-sossesi,26,110,111,487,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-sebail-rayonu-badamdar-qes-sebail-rayonu-badamdar-qesebesi-2-ci-massiv-badamdar-sossesi,exact_clean_to_raw
1510,143000,1510_satilir-4-otaqli-heyet-evi-villa-xirdalan-masazir-yeni-baki-heyet-evleri,26,111,112,499,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-masazir-yeni-baki-heyet-evleri,exact_clean_to_raw
1523,140000,1523_satilir-8-otaqli-heyet-evi-villa-suraxani-rayonu-zig-qes-zig,27,112,113,512,https://arenda.az/satilir-8-otaqli-heyet-evi-villa-suraxani-rayonu-zig-qes-zig,exact_clean_to_raw
1527,130000,1527_satilir-6-otaqli-heyet-evi-villa-abseron-rayonu-saray-saray-qesebesi-oba-uzumluk,13,113,114,516,https://arenda.az/satilir-6-otaqli-heyet-evi-villa-abseron-rayonu-saray-saray-qesebesi-oba-uzumluk,exact_clean_to_raw
1575,87000,1575_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-e-isazade-339,10,114,115,564,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-e-isazade-339,exact_clean_to_raw
1576,27500,1576_satilir-1-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-e-isazade-5,6,115,116,565,https://arenda.az/satilir-1-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-e-isazade-5,exact_clean_to_raw
1580,125000,1580_satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-e-isazade-141,14,116,117,569,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-e-isazade-141,exact_clean_to_raw
1581,41500,1581_satilir-2-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-e-isazade-36,7,117,118,570,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-e-isazade-36,exact_clean_to_raw
1583,78000,1583_satilir-3-otaqli-heyet-evi-villa-xirdalan-5-sayli-orta-mektebin-yaxinliginda,13,118,119,572,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xirdalan-5-sayli-orta-mektebin-yaxinliginda,exact_clean_to_raw
1589,169000,1589_satilir-7-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-qes-18,34,119,120,578,https://arenda.az/satilir-7-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-qes-18,exact_clean_to_raw
1590,515000,1590_satilir-8-otaqli-heyet-evi-villa-nizami-rayonu-xalqlar-dostlugu-metrosu-samliq-kuc-5,11,120,121,579,https://arenda.az/satilir-8-otaqli-heyet-evi-villa-nizami-rayonu-xalqlar-dostlugu-metrosu-samliq-kuc-5,exact_clean_to_raw
1597,38000,1597_satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-masazir-memar-ecemi-kuc-97,7,121,122,586,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-masazir-memar-ecemi-kuc-97,exact_clean_to_raw
1604,418000,1604_satilir-5-otaqli-heyet-evi-villa-xezer-rayonu-buzovna-buzovna-qes-61,21,122,123,593,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-xezer-rayonu-buzovna-buzovna-qes-61,exact_clean_to_raw
1607,130000,1607_satilir-5-otaqli-heyet-evi-villa-xezer-rayonu-qala-qala-qesebesi-6,25,123,124,596,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-xezer-rayonu-qala-qala-qesebesi-6,exact_clean_to_raw
1613,73000,1613_satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-721,11,124,125,602,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-721,exact_clean_to_raw
1616,65000,1616_satilir-1-otaqli-heyet-evi-villa-yasamal-rayonu-qedirli-kuc-12,4,125,126,605,https://arenda.az/satilir-1-otaqli-heyet-evi-villa-yasamal-rayonu-qedirli-kuc-12,exact_clean_to_raw
1620,90000,1620_satilir-3-otaqli-heyet-evi-villa-yasamal-rayonu-nizami-metrosu-s-esgerova-kuc-1,13,126,127,609,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-yasamal-rayonu-nizami-metrosu-s-esgerova-kuc-1,exact_clean_to_raw
1621,191000,1621_satilir-4-otaqli-heyet-evi-villa-qebele-vendam-1,28,127,128,610,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-qebele-vendam-1,exact_clean_to_raw
1622,39000,1622_satilir-1-otaqli-heyet-evi-villa-yasamal-rayonu-nizami-metrosu-s-abdullayev-kuc,6,128,129,611,https://arenda.az/satilir-1-otaqli-heyet-evi-villa-yasamal-rayonu-nizami-metrosu-s-abdullayev-kuc,exact_clean_to_raw
1639,380000,1639_satilir-11-otaqli-bag-evi-abseron-rayonu-novxani-novxani-baglari-qurd-deresi,21,129,130,627,https://arenda.az/satilir-11-otaqli-bag-evi-abseron-rayonu-novxani-novxani-baglari-qurd-deresi,group_assignment_clean_to_raw
1642,140000,1642_satilir-3-otaqli-heyet-evi-villa-xetai-rayonu-xetai-metrosu-ag-seher-babek-prospekti-upd-qesebesi,16,130,131,630,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xetai-rayonu-xetai-metrosu-ag-seher-babek-prospekti-upd-qesebesi,exact_clean_to_raw
1651,190000,1651_satilir-9-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qes-vasif-eliyev-kucesi,11,131,132,639,https://arenda.az/satilir-9-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qes-vasif-eliyev-kucesi,exact_clean_to_raw
1655,90000,1655_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1963,10,132,133,643,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1963,exact_clean_to_raw
1657,119000,1657_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1962,15,133,134,645,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1962,exact_clean_to_raw
1678,75000,1678_satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-zabrat-qes-154,7,134,135,666,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-zabrat-qes-154,exact_clean_to_raw
1695,120000,1695_satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-37,10,135,136,683,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-37,exact_clean_to_raw
1696,66000,1696_satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-sabuncu-rayonu-zabrat-qesebesinin-2,10,136,137,684,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-sabuncu-rayonu-zabrat-qesebesinin-2,exact_clean_to_raw
1706,120000,1706_satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-36,10,137,138,694,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-36,exact_clean_to_raw
1712,140000,1712_satilir-11-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-sabuncu-rayonu-zabrat-qesebesinin,6,138,139,700,https://arenda.az/satilir-11-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-sabuncu-rayonu-zabrat-qesebesinin,exact_clean_to_raw
1722,68000,1722_satilir-5-otaqli-bag-evi-sabuncu-rayonu-kurdexani-qes-kurdexani-akkord-teref,11,139,140,710,https://arenda.az/satilir-5-otaqli-bag-evi-sabuncu-rayonu-kurdexani-qes-kurdexani-akkord-teref,group_assignment_clean_to_raw
1738,58000,1738_satilir-2-otaqli-heyet-evi-villa-xirdalan-ugur-marketin-yaxinliginda-4,10,140,141,725,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-xirdalan-ugur-marketin-yaxinliginda-4,exact_clean_to_raw
1749,55000,1749_satilir-2-otaqli-heyet-evi-villa-abseron-rayonu-masazir-569-nomreli-masrut-dayanacagina-100-m-mesafede-6-nomreli-mektebe-yaxin,6,141,142,736,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-abseron-rayonu-masazir-569-nomreli-masrut-dayanacagina-100-m-mesafede-6-nomreli-mektebe-yaxin,exact_clean_to_raw
1767,68000,1767_satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-720,16,142,143,754,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-720,exact_clean_to_raw
1774,95000,1774_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-549,16,143,144,761,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-549,exact_clean_to_raw
1783,144000,1783_satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-56,18,144,145,770,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-56,exact_clean_to_raw
1787,84000,1787_satilir-4-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-zabratda-118a-marsrut-yolunda,11,145,146,774,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-zabratda-118a-marsrut-yolunda,exact_clean_to_raw
1792,415000,1792_satilir-5-otaqli-heyet-evi-villa-xezer-rayonu-buzovna-buzovna-qes-60,23,146,147,779,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-xezer-rayonu-buzovna-buzovna-qes-60,exact_clean_to_raw
1798,1500000,1798_satilir-7-otaqli-bag-evi-xezer-rayonu-suvelan-suvelan-qesebesinde-2,30,147,148,783,https://arenda.az/satilir-7-otaqli-bag-evi-xezer-rayonu-suvelan-suvelan-qesebesinde-2,group_assignment_clean_to_raw
1799,830000,1799_satilir-5-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-qesebesinde-rahat-marketin-arxasinda,28,148,149,784,https://arenda.az/satilir-5-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-qesebesinde-rahat-marketin-arxasinda,group_assignment_clean_to_raw
1800,23000,1800_satilir-1-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-e-isazade-12,5,149,150,785,https://arenda.az/satilir-1-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-e-isazade-12,exact_clean_to_raw
1801,47000,1801_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-e-isazade-345,8,150,151,786,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-e-isazade-345,exact_clean_to_raw
1808,34500,1808_satilir-4-otaqli-heyet-evi-villa-seki-seki-seh-bas-goynuk-kendi,8,151,152,793,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-seki-seki-seh-bas-goynuk-kendi,exact_clean_to_raw
1816,52000,1816_satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-qesebesi-1347,7,152,153,801,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-qesebesi-1347,exact_clean_to_raw
1817,85000,1817_satilir-4-otaqli-heyet-evi-villa-bineqedi-rayonu-azadliq-metrosu-bineqedi-qes-bineqedi-qesebesi-127,8,153,154,802,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-bineqedi-rayonu-azadliq-metrosu-bineqedi-qes-bineqedi-qesebesi-127,exact_clean_to_raw
1818,150000,1818_satilir-6-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-qesebesi-80,16,154,155,803,https://arenda.az/satilir-6-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-qesebesi-80,exact_clean_to_raw
1819,160000,1819_satilir-4-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-qesebesi-352,10,155,156,804,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-qesebesi-352,exact_clean_to_raw
1821,45000,1821_satilir-2-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-215,9,156,157,806,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-215,exact_clean_to_raw
1858,120000,1858_satilir-4-otaqli-heyet-evi-villa-xirdalan-ugur-marketin-yaxinligi-1,12,157,158,842,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-ugur-marketin-yaxinligi-1,exact_clean_to_raw
1871,135000,1871_satilir-3-otaqli-bag-evi-xezer-rayonu-qala-qala-qesebesi-4,10,158,159,854,https://arenda.az/satilir-3-otaqli-bag-evi-xezer-rayonu-qala-qala-qesebesi-4,group_assignment_clean_to_raw
1872,135000,1872_satilir-4-otaqli-heyet-evi-villa-xetai-rayonu-hezi-aslanov-metrosu-polad-hesimov-kucesi-5,20,159,160,855,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xetai-rayonu-hezi-aslanov-metrosu-polad-hesimov-kucesi-5,exact_clean_to_raw
1873,110000,1873_satilir-4-otaqli-heyet-evi-villa-xetai-rayonu-hezi-aslanov-metrosu-polad-hesimov-kucesi-6,16,160,161,856,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xetai-rayonu-hezi-aslanov-metrosu-polad-hesimov-kucesi-6,exact_clean_to_raw
1877,1300000,1877_satilir-12-otaqli-heyet-evi-villa-xezer-rayonu-sergey-yesenin-kucesi,9,161,162,860,https://arenda.az/satilir-12-otaqli-heyet-evi-villa-xezer-rayonu-sergey-yesenin-kucesi,exact_clean_to_raw
1885,74000,1885_satilir-3-otaqli-heyet-evi-villa-xirdalan-3-sayli-mektebe-yaxin,8,162,163,868,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xirdalan-3-sayli-mektebe-yaxin,exact_clean_to_raw
1891,140000,1891_satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-buzovna-buzovna-47,30,163,164,874,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-buzovna-buzovna-47,exact_clean_to_raw
1897,180000,1897_satilir-4-otaqli-bag-evi-qaradag-rayonu-baki-seheri-qaradag-rayonu-lokbatan-qesebesi,22,164,165,880,https://arenda.az/satilir-4-otaqli-bag-evi-qaradag-rayonu-baki-seheri-qaradag-rayonu-lokbatan-qesebesi,group_assignment_clean_to_raw
1905,85000,1905_satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-sabuncu-rayonu-zabrat-qesebesinin-1,10,165,166,888,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-sabuncu-rayonu-zabrat-qesebesinin-1,exact_clean_to_raw
1915,68000,1915_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1961,15,166,167,898,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1961,exact_clean_to_raw
1919,75000,1919_satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-588,11,167,168,902,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-588,exact_clean_to_raw
1922,73000,1922_satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-587,10,168,169,905,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-587,exact_clean_to_raw
1926,23000,1926_satilir-1-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-71,6,169,170,907,https://arenda.az/satilir-1-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-71,exact_clean_to_raw
1928,33000,1928_satilir-2-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-286,6,170,171,909,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-286,exact_clean_to_raw
1933,45000,1933_satilir-2-otaqli-heyet-evi-villa-abseron-rayonu-lider-markete-ve-6-nomreli-mektebe-yaxin,7,171,172,914,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-abseron-rayonu-lider-markete-ve-6-nomreli-mektebe-yaxin,exact_clean_to_raw
1937,41000,1937_satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-sabuncu-rayonu-zabrat-qesebesi-26,12,172,173,918,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-sabuncu-rayonu-zabrat-qesebesi-26,exact_clean_to_raw
1938,595000,1938_satilir-5-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-xezer-rayonu-bine-qesebesi-2,25,173,174,919,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-xezer-rayonu-bine-qesebesi-2,exact_clean_to_raw
1946,80000,1946_satilir-3-otaqli-heyet-evi-villa-xirdalan-q-qarayev-kucesi-1,13,174,175,927,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xirdalan-q-qarayev-kucesi-1,exact_clean_to_raw
1951,58000,1951_satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-sabuncu-rayonu-zabrat-qesebesinin,10,175,176,932,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-sabuncu-rayonu-zabrat-qesebesinin,exact_clean_to_raw
1969,135000,1969_satilir-7-otaqli-heyet-evi-villa-suraxani-rayonu-hovsan-qes-hovsan-leveginin-yani,22,176,177,950,https://arenda.az/satilir-7-otaqli-heyet-evi-villa-suraxani-rayonu-hovsan-qes-hovsan-leveginin-yani,exact_clean_to_raw
1971,120000,1971_satilir-2-otaqli-heyet-evi-villa-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-dadas-bunyadzade-kucesi-56,15,177,178,952,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-dadas-bunyadzade-kucesi-56,exact_clean_to_raw
1994,595000,1994_satilir-5-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-sergey-yesin,24,178,179,975,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-sergey-yesin,exact_clean_to_raw
1999,56000,1999_satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-mehdiabad-mehdiabad-qesebesi-53,13,179,180,980,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-mehdiabad-mehdiabad-qesebesi-53,exact_clean_to_raw
2000,450000,2000_satilir-8-otaqli-heyet-evi-villa-sabuncu-rayonu-yeni-ramana-merkezi-kuc-1,24,180,181,981,https://arenda.az/satilir-8-otaqli-heyet-evi-villa-sabuncu-rayonu-yeni-ramana-merkezi-kuc-1,exact_clean_to_raw
1,115000,001_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-azer-city-kuc,6,181,182,982,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-azer-city-kuc,exact_clean_to_raw
4,200000,004_satilir-7-otaqli-bag-evi-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-baki-seheri-bineqedi-rayonu,22,182,183,985,https://arenda.az/satilir-7-otaqli-bag-evi-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-baki-seheri-bineqedi-rayonu,group_assignment_clean_to_raw
7,495000,007_satilir-5-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-28-may-2,30,183,184,988,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-28-may-2,exact_clean_to_raw
9,72000,009_satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-sabuncu-rayonu-zabrat-qesebesinde-83,13,184,185,990,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-sabuncu-rayonu-zabrat-qesebesinde-83,exact_clean_to_raw
10,85000,010_satilir-4-otaqli-heyet-evi-villa-sabuncu-rayonu-ramana-qes-sabuncu-rayonu-ramana-qesebesinde-19,15,185,186,991,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-sabuncu-rayonu-ramana-qes-sabuncu-rayonu-ramana-qesebesinde-19,exact_clean_to_raw
14,110000,014_satilir-5-otaqli-heyet-evi-villa-bineqedi-rayonu-azadliq-metrosu-bineqedi-qes-bineqedi-qesebesi-dircelis-kucesi-4,17,186,187,995,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-bineqedi-rayonu-azadliq-metrosu-bineqedi-qes-bineqedi-qesebesi-dircelis-kucesi-4,exact_clean_to_raw
16,75000,016_satilir-3-otaqli-heyet-evi-villa-qaradag-rayonu-lokbatan-qes-lokbatan-q-massiv-1-kuce-5-1,20,187,188,997,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-qaradag-rayonu-lokbatan-qes-lokbatan-q-massiv-1-kuce-5-1,exact_clean_to_raw
17,21000,017_satilir-2-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-421,5,188,189,998,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-421,exact_clean_to_raw
21,76000,021_satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-dairesine-yaxin-17,18,189,190,1002,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-dairesine-yaxin-17,exact_clean_to_raw
22,55000,022_satilir-3-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-826,8,190,191,1003,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-826,exact_clean_to_raw
23,43000,023_satilir-2-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-409,14,191,192,1004,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-409,exact_clean_to_raw
24,73000,024_satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-590,10,192,193,1005,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-590,exact_clean_to_raw
25,24000,025_satilir-1-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-75,5,193,194,1006,https://arenda.az/satilir-1-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-75,exact_clean_to_raw
27,155000,027_satilir-3-otaqli-heyet-evi-villa-qaradag-rayonu-lokbatan-qes-hemid-sultanov,13,194,195,1008,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-qaradag-rayonu-lokbatan-qes-hemid-sultanov,exact_clean_to_raw
28,52000,028_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1967,9,195,196,1009,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1967,exact_clean_to_raw
37,3900000,037_satilir-10-otaqli-heyet-evi-villa-nerimanov-rayonu-genclik-metrosu-boyuksor-qes-genclikde-milyonerler-mehellesi,17,196,197,1017,https://arenda.az/satilir-10-otaqli-heyet-evi-villa-nerimanov-rayonu-genclik-metrosu-boyuksor-qes-genclikde-milyonerler-mehellesi,exact_clean_to_raw
38,220000,038_satilir-5-otaqli-heyet-evi-villa-quba-qubanin-merkezinde-h-eliyev-prospekti,19,197,198,1018,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-quba-qubanin-merkezinde-h-eliyev-prospekti,exact_clean_to_raw
